Continent,Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Component,Energy_type
Europe,Former Yugoslavia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,France,0.042018131,0.045056214,0.004293545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,Germany,2.476657288,2.438865267,2.47504256,2.40559802,2.2702578,2.319655788,2.129491737,1.962105054,1.932962013,1.964171005,2.004676204,1.8862199,1.854462313,1.796347499,1.65938104,1.649798628,1.57344549,1.179502071,0.964495032,1.134074912,production,coal
Europe,"Germany, East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,"Germany, West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,Greece,0.367278532,0.355973725,0.365053012,0.361701702,0.337669215,0.345596652,0.342532002,0.338221686,0.294581691,0.305766622,0.328126061,0.281051364,0.266677672,0.237065691,0.165940878,0.190782858,0.178566103,0.133967887,0.068774434,0.059190767,production,coal
Europe,Hungary,0.088678883,0.090544087,0.076527827,0.065145998,0.067746392,0.066834211,0.064015983,0.061170526,0.062035055,0.065043888,0.06323995,0.06506431,0.066331666,0.063421366,0.061090336,0.052844202,0.052353676,0.045386885,0.040600945,0.033064084,production,coal
Europe,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,Italy,0.002240163,0.002340948,0.002384331,0.002427715,0.00229958,0.002171446,0.00160797,0.00098952,0.001388077,0.001264387,0.001099467,0.001003263,0.001181927,0.00111321,0,0,0,0,0,0,production,coal
Europe,Kosovo,0,0,0,0,0,0,0.060080025,0.066873277,0.067325219,0.064550013,0.067593559,0.063977219,0.056076394,0.064148468,0.068507544,0.058961923,0.059631897,0.062762905,0.065242277,0.066440376,production,coal
Europe,Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,Montenegro,0,0,0,0,0.013893506,0.011054158,0.015988558,0.008793707,0.017807946,0.018129555,0.016411244,0.015547495,0.015207508,0.01629179,0.01284598,0.013551681,0.014664448,0.014749904,0.015303072,0.015544432,production,coal
Europe,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,North Macedonia,0.046396358,0.045184422,0.04434586,0.042117855,0.040636599,0.039840884,0.046702403,0.045453741,0.041156875,0.050246399,0.044743718,0.040924281,0.041195416,0.036600144,0.031133924,0.030781739,0.030184212,0.033100763,0.030389036,0.024886327,production,coal
Europe,Norway,0.059771472,0.082536216,0.0814148,0.041240073,0.067144782,0.114188182,0.09616142,0.07404149,0.054248498,0.038857064,0.034455506,0.052005666,0.046959294,0.031007152,0.022932957,0.003672637,0.004215234,0.003392844,0.001925051,0.003399741,production,coal
Europe,Poland,2.791635157,2.805218754,2.786051272,2.723847063,2.659878585,2.478099767,2.430872431,2.274947386,2.241277604,2.29726821,2.392240892,2.369783695,2.244404888,2.246368254,2.186633016,2.093002256,2.002850952,1.892920737,1.694472906,1.763585962,production,coal
Europe,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,Romania,0.236270519,0.25684922,0.246975483,0.241646306,0.27129859,0.277956177,0.278585424,0.263825314,0.241809444,0.275874225,0.263701018,0.192044568,0.185829348,0.196791625,0.176978959,0.198197884,0.181995509,0.166642019,0.11545938,0.136477883,production,coal
Europe,Serbia,0,0,0,0,0.297636749,0.300614735,0.313246898,0.311547504,0.307315203,0.332636176,0.30940303,0.326097555,0.242440423,0.300780147,0.300791821,0.311480408,0.294601934,0.304238876,0.310440532,0.284965914,production,coal
Europe,Slovakia,0.036249633,0.032980351,0.031436227,0.026739961,0.023438732,0.02248031,0.025802838,0.027400207,0.025323627,0.025302329,0.024407802,0.025057399,0.024200404,0.02068993,0.018869799,0.018736985,0.015345121,0.014967112,0.010022346,0.010972477,production,coal
Europe,Slovenia,0.05328668,0.054924171,0.05468537,0.051626446,0.05142176,0.051569589,0.051399017,0.050364214,0.050375585,0.051182959,0.048647123,0.044075794,0.03417142,0.036025851,0.039343817,0.039426052,0.03779309,0.036921523,0.03729459,0.030685816,production,coal
Europe,Spain,0.391224931,0.365088819,0.363757155,0.345895111,0.327535913,0.305075191,0.180875391,0.167700802,0.149678958,0.117559239,0.109746814,0.078142004,0.068186981,0.054471771,0.035557918,0.048439842,0.038181744,0,0,0,production,coal
Europe,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Europe,Turkiye,0.481166615,0.432848516,0.413364406,0.519992225,0.572713412,0.671729415,0.707720649,0.708585223,0.654215107,0.670196356,0.626316998,0.589275824,0.576981143,0.533990122,0.647522323,0.655184561,0.739393635,0.772638726,0.664982786,0.762185401,production,coal
Europe,United Kingdom,0.763156272,0.719640408,0.638639828,0.521630506,0.471218269,0.432791981,0.459435904,0.454855287,0.466866683,0.472108945,0.431774066,0.32249188,0.295869384,0.217740897,0.115512495,0.082323084,0.075729606,0.071230299,0.046226792,0.029438122,production,coal
Eurasia,Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Eurasia,Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Eurasia,Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Eurasia,Former U.S.S.R.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Eurasia,Georgia,0.00010416,0.00013888,0.00013888,8.68E-05,0.00015624,0.00024304,0.00019096,0.00263872,0.0018228,0.0024304,0.00440944,0.007016911,0.005165986,0.005218864,0.005028912,0.004545526,0.002357568,0.000259502,0.001684219,0.00274102,production,coal
Eurasia,Kazakhstan,1.886931112,2.147566794,2.207576518,2.200214829,2.569016844,2.599925307,2.63083377,2.68034578,2.948103962,3.094832789,3.203185157,3.177857757,3.041456572,2.913075173,2.809049172,2.750647418,2.919064558,2.840559333,2.814982501,2.414372881,production,coal
Eurasia,Kyrgyzstan,0.00721042,0.006534934,0.007241838,0.005262507,0.005042581,0.006205045,0.007618853,0.009535348,0.009032661,0.013054158,0.018285247,0.022118237,0.028180286,0.028526928,0.028576714,0.028863013,0.036999442,0.040109397,0.042336894,0.032968584,production,coal
Eurasia,Moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Eurasia,Russia,5.682175598,6.12290655,6.160280454,6.729709061,6.748356448,6.84930965,7.246705942,6.528363449,7.061007789,6.998486442,7.771957729,8.278697649,8.503512861,8.847654395,9.136911534,9.83460667,10.40535561,10.5165844,9.651781076,10.49320504,production,coal
Eurasia,Tajikistan,0.000803593,0.001049136,0.002075949,0.002209882,0.002343814,0.004040289,0.004442085,0.004509052,0.004464407,0.005268001,0.009196679,0.011518171,0.019614024,0.023355691,0.03070744,0.039805965,0.043067401,0.045853221,0.047125639,0.048362639,production,coal
Eurasia,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,coal
Eurasia,Ukraine,1.524214334,1.59047591,1.475508609,1.49462443,1.527061898,1.590005443,1.595626286,1.476622873,1.427719057,1.552145222,1.622442911,1.595304388,1.116221029,0.831473632,0.758137448,0.579082374,0.621651065,0.613546304,0.566414839,0.581892258,production,coal
Eurasia,Uzbekistan,0.04180585,0.029230479,0.042539286,0.047001021,0.049430528,0.052593471,0.050270923,0.055832813,0.055466095,0.058735997,0.058873516,0.062494856,0.065749635,0.052708514,0.058786918,0.060795322,0.063137641,0.061674292,0.06412099,0.07739052,production,coal
Africa,Algeria,3.154150396,3.211860404,3.189970401,3.551553446,3.470560436,3.181396766,3.244329368,3.12573284,3.173258283,3.104137435,3.242416637,2.987160805,3.123939826,3.114376171,3.517358923,3.573222006,3.608138943,3.339705133,3.162318268,3.830585865,production,naturalgas
Africa,Angola,0.022924379,0.024033623,0.027731104,0.024033623,0.025142867,0.030689088,0.025142867,0.025512615,0.027139507,0.027805053,0.028100852,0.034201695,0.027028582,0.028581524,0.063337546,0.213433672,0.238824919,0.250232581,0.277831763,0.216598378,production,naturalgas
Africa,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Cameroon,0,0,0,0.000739496,0.000739496,0.000739496,0.000739496,0.000739496,0.007764709,0.005546221,0.010057147,1.86E-18,0.017341184,0.025142867,0.026621847,0.022713824,0.059512733,0.087479904,0.088215882,0.08527197,production,naturalgas
Africa,Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Congo-Brazzaville,0,0,0,0.004436977,0.006655465,0.010722693,0.013680678,0.019596647,0.034386569,0.042521026,0.043223547,0.061008428,0.055462208,0.055462208,0.051764758,0.031802464,0.032056884,0.021455753,0.0149677,0.015344414,production,naturalgas
Africa,Congo-Kinshasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41E-05,1.40E-05,1.40E-05,0,0,production,naturalgas
Africa,Côte d’Ivoire,0.047369422,0.047369422,0.04595541,0.04595541,0.04595541,0.053025473,0.056560504,0.056560504,0.058504771,0.057621013,0.062923561,0.072256044,0.072856999,0.0729277,0.081659153,0.081659153,0.07551139,0.080601895,0.082689146,0.088213306,production,naturalgas
Africa,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Egypt,0.924370125,1.108134906,1.203899651,1.571429213,2.022521834,2.059496639,2.180404251,2.317950525,2.267664791,2.265076554,2.244999235,2.103866405,1.804370484,1.639019156,1.56717772,1.880425607,2.21624222,2.465370834,2.20409858,2.567119817,production,naturalgas
Africa,Equatorial Guinea,0.046958002,0.048067247,0.003697481,0.048067247,0.048067247,0.107966431,0.22000009,0.231832027,0.249210186,0.254386658,0.235529508,0.242184973,0.227764799,0.229243791,0.214601893,0.253893661,0.238795616,0.207675155,0.185490272,0.2160849,production,naturalgas
Africa,Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Gabon,0.003327732,0.003327732,0.003697481,0.003697481,0.003697481,0.002957984,0.002957984,0.002957984,0.002957984,0.002588236,0.0142353,0.011757988,0.015529418,0.013976476,0.014013451,0.018005589,0.019592849,0.017156164,0.018561194,0.016786419,production,naturalgas
Africa,"Gambia, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0.00184874,0.026440347,0.023516586,0.03381172,0.039168317,0.055396623,0.095366338,0.107988353,production,naturalgas
Africa,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Libya,0.229613539,0.203361428,0.298016928,0.417815297,0.487882552,0.56497502,0.5878994,0.587936374,0.621694371,0.290437093,0.451166571,0.473240529,0.460484221,0.428907738,0.366051103,0.527821276,0.51198665,0.523410095,0.475985976,0.541795553,production,naturalgas
Africa,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Morocco,0.00184874,0.00184874,0.001478992,0.00168898,0.00246428,0.002363813,0.002256629,0.002256629,0.002558572,0.002193062,0.002887531,0.003545449,0.003545449,0.003435796,0.003143391,0.003179941,0.003398131,0.003862704,0.003842515,0.004297338,production,naturalgas
Africa,Mozambique,0.002218488,0.002957984,0.042890774,0.081714319,0.095394997,0.097613485,0.115039319,0.104865774,0.122082542,0.149472856,0.191340908,0.206601226,0.219122512,0.222839769,0.226556994,0.234617504,0.235052732,0.212227306,0.207440253,0.209125848,production,naturalgas
Africa,Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001299711,0.001425562,0.001425562,0,production,naturalgas
Africa,Nigeria,0.525042231,0.750588542,0.806050749,0.828235632,1.053781943,1.201681163,1.213697974,0.954850232,1.071899597,1.527909867,1.574054424,1.420239235,1.621012426,1.669338496,1.544068921,1.644602562,1.684974882,1.711803516,1.721739221,1.641223208,production,naturalgas
Africa,Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001100205,0.001811963,0.002127195,0.002072804,0.002083514,production,naturalgas
Africa,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Senegal,0.001587409,0.001587409,0.001587409,0.001587409,0.001587409,0.001587409,0.001587409,0.001587409,0.001587409,0.001269927,0.001523913,0.001904891,0.001904891,0.001968387,0.001904892,0.001904892,0.001904892,0.001904892,0.002027994,0.002014565,production,naturalgas
Africa,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,S0rra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,South Africa,0.085042052,0.084302555,0.075058854,0.068773137,0.107226935,0.056571452,0.050285735,0.039193293,0.035865561,0.04732775,0.040672286,0.04363027,0.035126065,0.040672286,0.035902576,0.033610158,0.039924372,0.045461725,0.043476129,0.041119454,production,naturalgas
Africa,South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Tanzania,0,0,0.0043974,0.0150768,0.0186366,0.019596647,0.0207306,0.024329422,0.028840348,0.018487403,0.021445387,0.024033623,0.020336143,0.040672286,0.05556429,0.035005398,0.047043281,0.050979477,0.046871394,0.048732977,production,naturalgas
Africa,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Tunisia,0.089138592,0.094942965,0.099503544,0.103649525,0.103649525,0.0655065,0.11338128,0.069097682,0.076205885,0.072451901,0.069824112,0.069448713,0.062353683,0.059125256,0.051392113,0.047863398,0.045816537,0.042114178,0.042577363,0.054720243,production,naturalgas
Africa,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Africa,Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Afghanistan,0.00184874,0.000739496,0.000739496,0.000739496,0.000739496,0.001478992,0.00184874,0.001109244,0.00524668,0.005967683,0.005927011,0.005712559,0.00524668,0.005405671,0.006111883,0.006111883,0.005998338,0.005039074,0.003140122,0.003140122,production,naturalgas
Asia & Oceania,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Australia,1.332527828,1.305589193,1.313499047,1.382133043,1.396590828,1.474011549,1.516708443,1.574531812,1.961126244,2.100693204,2.01200654,2.299111459,2.333267558,2.503116861,3.236309442,4.062974972,4.70322399,5.399933383,5.350861029,5.479908661,production,naturalgas
Asia & Oceania,Bangladesh,0.383764574,0.432080791,0.470028524,0.50232056,0.549682213,0.596983477,0.658056179,0.720553134,0.741459261,0.74072259,0.811442996,0.839804826,0.880321726,0.989399256,1.083876497,1.017077236,1.014599887,1.008007376,0.927326335,0.880847291,production,naturalgas
Asia & Oceania,Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Brunei,0.401176634,0.421512777,0.425210258,0.425210258,0.510252309,0.51013577,0.501141039,0.422604011,0.435052548,0.458648618,0.436158614,0.4398455,0.405926149,0.44242632,0.42771577,0.470003993,0.466334968,0.4734535,0.460794254,0.420341795,production,naturalgas
Asia & Oceania,Burma,0.312664884,0.357331296,0.379664502,0.48388613,0.468997326,0.503241575,0.461552924,0.429541995,0.448525221,0.443314139,0.44554746,0.458575163,0.563541231,0.651385175,0.70576607,0.684586926,0.630450184,0.645667831,0.624769774,0.604769268,production,naturalgas
Asia & Oceania,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,China,1.204552272,1.265813203,1.504214173,1.842256416,2.159558513,2.556352202,2.806193467,3.10888151,3.484123162,3.791940885,3.830505748,4.165374232,4.556115637,4.903593812,5.010248968,5.384085084,5.866574968,6.362312406,6.94032413,7.520776194,production,naturalgas
Asia & Oceania,Cook Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Hong Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,India,0.952329717,0.996878883,1.029743022,1.091819729,1.124683868,1.154728457,1.190588721,1.504504815,1.935261294,1.760740214,1.541849369,1.298555152,1.212477806,1.155203833,1.143261072,1.166111307,1.177993564,1.158082062,1.025481924,1.193945232,production,naturalgas
Asia & Oceania,Indonesia,2.248781507,2.3865877,2.211058024,2.180648278,2.396980905,2.640258877,2.6945345,2.78691854,3.17955071,2.935117938,2.85505177,2.84080923,2.827336558,2.80231588,2.761243824,2.775486243,2.779135599,2.582178032,2.278513834,2.269223411,production,naturalgas
Asia & Oceania,Japan,0.117117536,0.120787471,0.125388026,0.134624735,0.14841323,0.157684653,0.156958683,0.151144351,0.139218684,0.139066667,0.132598095,0.121108374,0.113031289,0.11176711,0.115127607,0.120425331,0.109868984,0.102632016,0.093597815,0.093959523,production,naturalgas
Asia & Oceania,Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Laos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Macau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Malaysia,1.686044751,1.777524021,1.837766467,2.081711186,2.237151571,2.215955155,2.264669726,2.246076378,2.285866142,2.295534682,2.30557509,2.413416506,2.432790774,2.358863624,2.33179194,2.439129425,2.573493397,2.673973019,2.46815972,2.639947697,production,naturalgas
Asia & Oceania,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,New Zealand,0.222224935,0.169870377,0.149260966,0.14231606,0.146015377,0.160787959,0.1516555,0.158441065,0.169974107,0.153480097,0.169572044,0.177400045,0.193382022,0.17829423,0.18232507,0.183800646,0.162130356,0.17171114,0.168186182,0.149107759,production,naturalgas
Asia & Oceania,North Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Pakistan,0.704389459,0.77424606,0.839903708,0.944125336,1.10720153,1.126746264,1.16348799,1.185226845,1.213395501,1.198698811,1.341072999,1.206353337,1.196249362,1.203291527,1.195606447,1.160913444,1.138868596,1.045685766,1.003857454,1.022163351,production,naturalgas
Asia & Oceania,Papua New Guinea,0.004067229,0.005176473,0.005176473,0.003697481,0.005176473,0.005028573,0.004806725,0.003697481,0.004067229,0.003697481,0.003697481,0.004067229,0.175630324,0.362353089,0.406509791,0.413969278,0.372293473,0.425651357,0.435710396,0.421477954,production,naturalgas
Asia & Oceania,Philippines,0.06891016,0.083417562,0.079790711,0.076163861,0.079790711,0.105588319,0.107252361,0.114913244,0.104535932,0.115135729,0.100515319,0.128294098,0.098687768,0.095032665,0.113527327,0.112065298,0.128675248,0.129266371,0.114330934,0.093083371,production,naturalgas
Asia & Oceania,Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,South Korea,0,0,0,0.019442603,0.017324126,0.014001691,0.008582958,0.019780567,0.021360553,0.017912198,0.017252393,0.018318581,0.01273046,0.007432691,0.006086149,0.013461737,0.012069144,0.009490267,0.007325502,0.002179466,production,naturalgas
Asia & Oceania,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,production,naturalgas
Asia & Oceania,Taiwan,0.03284295,0.02931145,0.03001775,0.028252,0.01518545,0.0134197,0.01094765,0.01094765,0.0091819,0.01024135,0.014020055,0.012113045,0.012042415,0.01186584,0.010206049,0.008440314,0.006296347,0.005318241,0.003057797,0.003221582,production,naturalgas
Asia & Oceania,Thailand,0.689365045,0.750779949,0.7896434,0.8369655,0.8588608,0.89707163,0.992299234,1.065445074,1.248999731,1.262800833,1.414612955,1.442318667,1.452669494,1.373830699,1.351887133,1.3318067,1.298608329,1.353541295,1.244398192,1.25445381,production,naturalgas
